"Marché_National_Produit";"Catégorie_Produit";"Type_Produit";"Code_Référence";"Date_Dernière_Mise_A_Jour_Du_Dossier";"Nom_Marque_Produit";"Nom_Sous-type_Marque_Produit";"Filtre_Produit";"Unités_Conditionnement_Produit";"Poids_NET_Conditionnement_Produit";"Type_Conditionnement_Produit";"Type_Numéro_Produit";"Numéro_Produit";"Date_Notification";"Date_Lancement_Produit";"Longueur_Produit";"Diamètre_Produit";"Poids_Produit";"Poids_Tabac_Produit";"Longueur_Filtre_Produit";"Teneur_Totale_Nicotine_Tabac_Rouler_Pipe";"Teneur_Nicotine_Base_Tabac_Rouler_Pipe";"Teneur_Nicotine_Sans_Combusion";"Teneur_Nicotine_Base_Sans_Combusion";"pH_Sans_Combusion";"Humidité_Sans_Combustion"
"FR";"Produit du tabac";"Cigarillo";"WINSTON CIGARILLOS  [AB916F687E770641]";6/7/2020 09:28:00;"Winston Cigarillos";;"filtre";10.00;;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"14361346";24/1/2019 17:06:49;25/1/2019 00:00:00;84.00;7.50;738.00;458.00;"20";;;;;;
"FR";"Produit du tabac";"Cigarillo";"WINSTON CIGARILLOS CAPSULE BLUE  [65048F3990B4A391]";16/4/2020 10:04:00;"Winston Cigarillos Capsule Blue";;"filtre";10.00;;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"14618464";22/1/2020 17:34:59;17/4/2020 00:00:00;84.00;7.50;772.00;459.00;"20";;;;;;
"FR";"Produit du tabac";"Cigarillo";"WINSTON RED  [0C6174A91B93EA53]";11/8/2020 10:32:00;"Winston Red";;"filtre";20.00;;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"14025010";11/5/2017 15:26:39;5/8/2017 00:00:00;84.00;7.50;714.00;458.00;"20";;;;;;
"FR";"Produit du tabac";"Cigarillo";"ZINO CIGARILLOS SUMATRA [6CD3DD3C98054330]";24/8/2020 11:29:00;"Zino";"Zino Cigarillos Sumatra";"sans filtre";20.00;"37";"Boîte pliante à couvercle basculant";"-";"104086";14/11/2016 19:07:25;20/5/2016 00:00:00;87.00;8.00;950.00;945.00;"0";;;;;;
"FR";"Produit du tabac";"Cigarillo";"ZINO MINI CIGARILLOS [B44D75FA3FA60C20]";24/8/2020 11:30:00;"Zino";"Zino Mini Cigarillos";"sans filtre";20.00;"32";"Boîte pliante à couvercle basculant";"-";"104092";17/11/2016 15:56:32;20/5/2016 00:00:00;79.00;8.00;900.00;896.00;"0";;;;;;
"FR";"Produit du tabac";"Tabac à rouler";"1637  ORIGINE BLOND EN 30G  [23046F83AD5F0C60]";24/8/2020 11:48:00;"1637  Origine Blond en 30g";;"sans filtre";10.00;"30";"Pochette à rabat";"EAN";"3701078243579";31/1/2017 18:15:31;1/7/2020 00:00:00;;;1000.00;830.00;;"1";;;;;
"FR";"Produit du tabac";"Tabac à rouler";"1637 BASQUE EN 30G  [E53BD3E68D67A426]";24/8/2020 11:48:00;"1637 Basque en 30g";;"sans filtre";10.00;"30";"Pochette à rabat";"EAN";"3258170438421";31/1/2017 18:15:31;3/8/2009 00:00:00;;;1000.00;829.69;;"0.83";;;;;
"FR";"Produit du tabac";"Tabac à rouler";"1637 BLOND EN 100G  [3F22D33011E79A71]";24/8/2020 11:48:00;"1637 Blond en 100g";;"sans filtre";3.00;"100";"Boîte cylindrique en métal";"EAN";"3258170434331";31/1/2017 18:15:31;2/8/2010 00:00:00;;;1000.00;830.00;;"1";;;;;
"FR";"Produit du tabac";"Tabac à rouler";"1637 BLOND EN 30G  [81743192952EB3AD]";24/8/2020 11:48:00;"1637 Blond en 30g";;"sans filtre";10.00;"30";"Pochette à rabat";"EAN";"3258170434225";31/1/2017 18:15:31;1/9/2008 00:00:00;;;1000.00;830.00;;"1";;;;;
"FR";"Produit du tabac";"Tabac à rouler";"1637 BLOND EN 40G  [857AEE340FB87D9E]";24/8/2020 11:48:00;"1637 Blond en 40g";;"sans filtre";10.00;"1000";"Pochette à rabat";"EAN";"3701078243449";31/1/2017 18:15:31;8/3/2017 00:00:00;;;1000.00;830.00;;"1";;;;;
"FR";"Produit du tabac";"Tabac à rouler";"1637 FEU DE BOIS EN 30G  [3F3802D6F8097130]";24/8/2020 11:48:00;"1637 Feu de bois en 30g";;"sans filtre";10.00;"30";"Pochette à rabat";"EAN";"3258170436212";31/1/2017 18:15:31;3/8/2009 00:00:00;;;1000.00;830.00;;"1";;;;;
"FR";"Produit du tabac";"Tabac à rouler";"1637 ORIGINE EN 50G  [76C7B2B8DD7D4EF6]";24/8/2020 11:48:00;"1637 Origine en 50g";;"sans filtre";3.00;"50";"Boîte cylindrique en métal";"EAN";"3258170844475";31/1/2017 18:15:31;2/3/2015 00:00:00;;;1000.00;830.00;;"0.91";;;;;
"FR";"Produit du tabac";"Tabac à rouler";"1637 SPECIAL A TUBER  [99A9AED0B6A3F828]";24/8/2020 11:48:00;"1637 Special à tuber";;"sans filtre";1.00;"30";"Boîte en métal parallélépipédique";"EAN";"37010778243463";31/1/2017 18:15:31;1/9/2018 00:00:00;;;1000.00;830.00;;"0.91";;;;;
"FR";"Produit du tabac";"Tabac à rouler";"1637 TRADITION A ROULER  [5B722D44DA157170]";24/8/2020 11:48:00;"1637 Tradition à rouler";;"sans filtre";1.00;"80";"Boîte en métal parallélépipédique";"EAN";"3701078243470";31/1/2017 18:15:31;1/9/2018 00:00:00;;;1000.00;830.00;;"1";;;;;
"FR";"Produit du tabac";"Tabac à rouler";"AMBER LEAF 50G BOX  [92BDBD24D9BB8558]";17/9/2020 09:24:00;"AMBER LEAF 50G Box";;"sans filtre";0.00;"50";"Pochette à rabat";"SKU";"14478046";5/3/2020 13:52:55;6/3/2020 00:00:00;;;1000.00;1000.00;;"2.3";;;;;
"FR";"Produit du tabac";"Tabac à rouler";"AMERICAN SPIRIT ORIGINAL  [5CBC5585AB533DC8]";25/3/2020 12:52:00;"American Spirit Original";;"sans filtre";0.00;"30";"Pochette à rabat";"SKU";"14224165";28/6/2018 17:40:47;29/6/2018 00:00:00;;;1000.00;1000.00;;"2.4";"0";;;;
"FR";"Produit du tabac";"Tabac à rouler";"AMERICAN SPIRIT ORIGINAL  [B04E6C8776C343B5]";21/3/2020 12:03:00;"American Spirit Original";;"sans filtre";0.00;"30";"Pochette à rabat";"SKU";"14482204";21/3/2020 12:03:22;22/3/2020 00:00:00;;;1000.00;1000.00;;"2.4";;;;;
"FR";"Produit du tabac";"Tabac à rouler";"AMERICAN SPIRIT ORIGINAL  [D449C3AAA3859A53]";15/4/2020 07:53:00;"American Spirit Original";;"sans filtre";0.00;"30";"Pochette à rabat";"SKU";"14224165";11/2/2019 12:07:44;12/2/2019 00:00:00;;;1000.00;1000.00;;"2.4";;;;;
"FR";"Produit du tabac";"Tabac à rouler";"AMSTERDAMER 30G 100% TABAC [75F58DC58601B104]";7/2/2020 10:36:00;"AMSTERDAMER 30G";"100% TABAC";"sans filtre";;"30";;"-";"5707294179058";17/1/2017 13:08:50;8/3/2016 00:00:00;;;1000.00;836.82;;"1.9";;;;;
"FR";"Produit du tabac";"Tabac à rouler";"AMSTERDAMER 30G 100% TABAC [82A00C6841CD9471]";7/2/2020 10:36:00;"AMSTERDAMER 30G";"100% TABAC";"sans filtre";;"30";;"-";"5707294244466";17/1/2017 13:08:50;1/11/2019 00:00:00;;;1000.00;836.82;;"1.9";;;;;
"FR";"Produit du tabac";"Tabac à rouler";"AMSTERDAMER 30G BLOND [5E5C60E92B1A0788]";6/2/2020 13:05:00;"AMSTERDAMER 30G";"BLOND";"sans filtre";;"30";;"-";"5707294244435";9/11/2016 14:22:58;6/9/2019 00:00:00;;;1000.00;809.15;;"1.8";;;;;
"FR";"Produit du tabac";"Tabac à rouler";"AMSTERDAMER 30G BLOND [EA03601777B17221]";6/2/2020 13:05:00;"AMSTERDAMER 30G";"BLOND";"sans filtre";;"30";;"-";"5707294179089";9/11/2016 14:22:58;8/3/2016 00:00:00;;;1000.00;809.15;;"1.8";;;;;
"FR";"Produit du tabac";"Tabac à rouler";"AMSTERDAMER 30G ORIGINAL [43A76884EB35CCD3]";27/4/2020 12:25:00;"AMSTERDAMER 30G";"ORIGINAL";"sans filtre";;"30";;"-";"5707294244589";10/11/2016 08:23:00;1/6/2017 00:00:00;;;1000.00;916.47;;"1.5";;;;;
"FR";"Produit du tabac";"Tabac à rouler";"AMSTERDAMER 30G ORIGINAL [7B0C7E68ED0B04E8]";27/4/2020 12:25:00;"AMSTERDAMER 30G";"ORIGINAL";"sans filtre";;"30";;"-";"5707294244497";10/11/2016 08:23:00;19/7/2019 00:00:00;;;1000.00;916.47;;"1.5";;;;;
"FR";"Produit du tabac";"Tabac à rouler";"AMSTERDAMER 30G ORIGINAL [8E488DD4C3CF30CA]";27/4/2020 12:25:00;"AMSTERDAMER 30G";"ORIGINAL";"sans filtre";;"30";;"-";"5707294244589";10/11/2016 08:23:00;1/6/2017 00:00:00;;;1000.00;916.47;;"1.5";;;;;
"FR";"Produit du tabac";"Tabac à rouler";"AMSTERDAMER 30G ORIGINAL [BC8ACA91A7833539]";27/4/2020 12:25:00;"AMSTERDAMER 30G";"ORIGINAL";"sans filtre";;"30";;"-";"5707294193238";10/11/2016 08:23:00;5/2/2016 00:00:00;;;1000.00;916.47;;"1.5";;;;;
"FR";"Produit du tabac";"Tabac à rouler";"AMSTERDAMER 30G ORIGINAL BLEND [53F0BF67801DBB4A]";27/4/2020 12:25:00;"AMSTERDAMER 30G";"ORIGINAL BLEND";"sans filtre";;"30";;"-";"5707294197366";10/11/2016 08:23:00;11/4/2018 00:00:00;;;1000.00;916.47;;"1.5";;;;;
"FR";"Produit du tabac";"Tabac à rouler";"AMSTERDAMER 30G ORIGINAL BLEND [E501C03D7E889676]";27/4/2020 12:25:00;"AMSTERDAMER 30G";"ORIGINAL BLEND";"sans filtre";;"30";;"-";"5707294197366";10/11/2016 08:23:00;25/10/2016 00:00:00;;;1000.00;916.47;;"1.5";;;;;
"FR";"Produit du tabac";"Tabac à rouler";"AUSTIN LXR RED  [CB59CA73BB5E8C39]";25/8/2020 15:58:00;"Austin LXR Red";;"sans filtre";;"30";"Pochette pliable";"-";"50050878";17/11/2016 10:45:10;1/1/2016 00:00:00;;;1000.00;826.64;;"21";;;;;
"FR";"Produit du tabac";"Tabac à rouler";"B5 MELEGANEZ [C8E033E8B34479AC]";12/8/2020 14:48:00;"B5";"Meleganez";"sans filtre";;"40";"Pochette à rabat";"EAN";"3701176600038";27/9/2017 14:00:00;16/10/2017 00:00:00;;;1000.00;962.00;;"21.8";;;;;
"FR";"Produit du tabac";"Tabac à rouler";"B5 MELEGANEZ [D8E6AEB293822A22]";12/8/2020 14:48:00;"B5";"Meleganez";"sans filtre";;"30";"Pochette à rabat";"EAN";"3701176600021";27/9/2017 14:00:00;16/10/2017 00:00:00;;;1000.00;962.00;;"21.8";;;;;
"FR";"Produit du tabac";"Tabac à rouler";"BLACK HAWK VOLUMEN [CE332009C29FA086]";28/8/2020 09:54:00;"BLACK HAWK";"Volumen";"sans filtre";;"30";"Boîte cylindrique en carton/métal";"-";"10003";18/11/2016 10:39:33;16/6/2015 00:00:00;;;1000.00;916.00;;"28";;;;;
"FR";"Produit du tabac";"Tabac à rouler";"BLACK HAWK VOLUMEN [F92BF4C050734B53]";28/8/2020 09:54:00;"BLACK HAWK";"Volumen";"sans filtre";;"50";"Boîte cylindrique en carton/métal";"-";"10035";18/11/2016 10:39:33;1/9/2018 00:00:00;;;1000.00;916.00;;"28";;;;;
"FR";"Produit du tabac";"Tabac à rouler";"BROOKFIELD AMERICAN BLEND [6D727A31B99DFFD7]";28/8/2020 09:25:00;"Brookfield";"American Blend";"sans filtre";;"150";"Boîte cylindrique en carton/métal";"-";"10005";14/11/2016 10:30:52;9/10/2007 00:00:00;;;1000.00;898.00;;"21";;;;;
"FR";"Produit du tabac";"Tabac à rouler";"BROOKLYN [341F1DCF2D2B3D06]";30/7/2020 12:11:00;"Brooklyn";"Brooklyn";"sans filtre";0.00;"30";"Pochette à rabat";"EAN";"8710900082618";11/4/2018 13:07:37;22/6/2020 00:00:00;0.00;0.00;1000.00;0.00;"0";"2";;;;;
"FR";"Produit du tabac";"Tabac à rouler";"BROOKLYN [92AE0848306CE328]";24/8/2020 14:14:00;"Brooklyn";"Brooklyn";"sans filtre";0.00;"30";"Pochette à rabat";"SKU";"58567";17/4/2018 13:58:34;11/4/2018 00:00:00;0.00;0.00;1000.00;942.00;"0";"2";;;;;
"FR";"Produit du tabac";"Tabac à rouler";"BROOKLYN MYO EXPANDED TOBACCO AB [1E8AEC3AFA3439B9]";12/8/2020 12:33:00;"Brooklyn MYO";"Brooklyn MYO Expanded Tobacco AB";"sans filtre";0.00;"30";"Boîte cylindrique en carton/métal";"SKU";"60079";23/12/2019 13:48:17;23/12/2019 00:00:00;0.00;0.00;1000.00;968.00;"0";"2";;;;;
"FR";"Produit du tabac";"Tabac à rouler";"CAMEL  [13A5DAF34D0CFBC6]";13/8/2020 10:36:00;"Camel";;"sans filtre";0.00;"30";"Pochette à rabat";"SKU";"13896976";3/11/2016 13:57:26;14/12/2017 00:00:00;;;1000.00;1000.00;;"2";"0";;;;
"FR";"Produit du tabac";"Tabac à rouler";"CAMEL  [2ADA713E12C9C17F]";20/8/2020 11:23:00;"Camel";;"sans filtre";0.00;"30";"Pochette à rabat";"SKU";"14176000";29/12/2016 14:01:01;13/4/2018 00:00:00;;;1000.00;1000.00;;"2";;;;;
"FR";"Produit du tabac";"Tabac à rouler";"CAMEL  [3D4BFDB0E8E0F1AF]";13/8/2020 10:36:00;"Camel";;"sans filtre";0.00;"30";"Pochette à rabat";"SKU";"13914292";3/11/2016 13:57:26;29/12/2016 00:00:00;;;1000.00;1000.00;;"2";"0";;;;
"FR";"Produit du tabac";"Tabac à rouler";"CAMEL  [649F2E99C4CD2247]";13/8/2020 10:36:00;"Camel";;"sans filtre";0.00;"30";"Pochette à rabat";"SKU";"13896961";3/11/2016 13:57:26;14/12/2017 00:00:00;;;1000.00;1000.00;;"2";"0";;;;
"FR";"Produit du tabac";"Tabac à rouler";"CAMEL  [794FEDEBF495D501]";20/8/2020 11:23:00;"Camel";;"sans filtre";0.00;"30";"Pochette à rabat";"SKU";"13925899";29/12/2016 14:01:01;30/12/2016 00:00:00;;;1000.00;1000.00;;"2";;;;;
"FR";"Produit du tabac";"Tabac à rouler";"CAMEL  [A65F5BA54389D77A]";28/4/2020 17:47:00;"Camel";;"sans filtre";0.00;"100";"Boîte cylindrique en métal";"SKU";"13900912";3/11/2016 13:57:25;14/12/2017 00:00:00;;;1000.00;1000.00;;"1.95";;;;;
"FR";"Produit du tabac";"Tabac à rouler";"CAMEL  [EC8B8A997A06519D]";20/8/2020 11:23:00;"Camel";;"sans filtre";0.00;"30";"Pochette à rabat";"SKU";"13989106";29/12/2016 14:01:01;28/11/2018 00:00:00;;;1000.00;1000.00;;"2";;;;;
"FR";"Produit du tabac";"Tabac à rouler";"CAMEL 30G  [91EA06AB701C3319]";20/8/2020 11:23:00;"Camel 30g";;"sans filtre";0.00;"30";"Pochette à rabat";"SKU";"14620699";29/12/2016 14:01:01;30/4/2020 00:00:00;;;1000.00;1000.00;;"2";;;;;
"FR";"Produit du tabac";"Tabac à rouler";"CAMEL A ROULER  [26B7FF14FD1F7DBA]";20/8/2020 11:23:00;"Camel à Rouler";;"sans filtre";0.00;"40";"Pochette à rabat";"SKU";"14652838";29/12/2016 14:01:01;7/7/2020 00:00:00;;;1000.00;1000.00;;"2";;;;;
"FR";"Produit du tabac";"Tabac à rouler";"CAMEL A ROULER  [DE29CE8D8DA83E3F]";20/8/2020 11:23:00;"Camel à Rouler";;"sans filtre";0.00;"40";"Pochette à rabat";"SKU";"14652127";29/12/2016 14:01:01;7/7/2020 00:00:00;;;1000.00;1000.00;;"2";;;;;
"FR";"Produit du tabac";"Tabac à rouler";"CAMEL A TUBER NO. 1  [AC2CCCB447503337]";14/9/2020 13:43:00;"Camel A Tuber No. 1";;"sans filtre";0.00;"30";"Boîte cylindrique en métal";"SKU";"14616562";3/11/2016 13:56:15;18/4/2020 00:00:00;;;1000.00;1000.00;;"2.7";;;;;
"FR";"Produit du tabac";"Tabac à rouler";"CAMEL A TUBER S  [218E3E785181C96F]";14/9/2020 13:43:00;"Camel A Tuber S";;"sans filtre";0.00;"30";"Boîte cylindrique en métal";"SKU";"14103853";3/11/2016 13:56:15;21/12/2017 00:00:00;;;1000.00;1000.00;;"2.7";;;;;
"FR";"Produit du tabac";"Tabac à rouler";"CAMEL A TUBER S  [98C3212DA1A325D2]";14/9/2020 13:43:00;"Camel A Tuber S";;"sans filtre";0.00;"30";"Boîte cylindrique en métal";"SKU";"14011198";3/11/2016 13:56:15;20/6/2017 00:00:00;;;1000.00;1000.00;;"2.7";;;;;
"FR";"Produit du tabac";"Tabac à rouler";"CAMEL A TUBER S  [D4AB92895F693E1F]";14/9/2020 13:43:00;"Camel A Tuber S";;"sans filtre";0.00;"30";"Boîte cylindrique en métal";"SKU";"14011201";3/11/2016 13:56:15;17/2/2018 00:00:00;;;1000.00;1000.00;;"2.7";;;;;
"FR";"Produit du tabac";"Tabac à rouler";"CAMEL ESSENTIAL  [B44C096D3EA602E0]";25/3/2020 13:58:00;"Camel Essential";;"sans filtre";0.00;"30";"Pochette à rabat";"SKU";"13925779";22/12/2016 12:15:44;22/12/2016 00:00:00;;;1000.00;1000.00;;"1.9";"0";;;;
"FR";"Produit du tabac";"Tabac à rouler";"CAMEL ESSENTIAL  [B70099740B57D684]";25/3/2020 13:59:00;"Camel Essential";;"sans filtre";0.00;"30";"Pochette à rabat";"SKU";"13914244";3/11/2016 13:58:38;29/12/2016 00:00:00;;;1000.00;1000.00;;"1.9";"0";;;;
"FR";"Produit du tabac";"Tabac à rouler";"CAMEL ESSENTIAL A TUBER  [49CC9D0F9BC6AB35]";23/4/2020 08:19:00;"Camel Essential à tuber";;"sans filtre";0.00;"45";"Boîte cylindrique en métal";"SKU";"14623414";3/11/2016 13:58:03;24/4/2020 00:00:00;;;1000.00;1000.00;;"1.9";;;;;
"FR";"Produit du tabac";"Tabac à rouler";"CAMEL ESSENTIAL BLEND  [6630FD2CEEE80560]";23/4/2020 08:19:00;"Camel Essential Blend";;"sans filtre";0.00;"45";"Boîte cylindrique en métal";"SKU";"14002861";3/11/2016 13:58:03;25/5/2017 00:00:00;;;1000.00;1000.00;;"1.9";;;;;
"FR";"Produit du tabac";"Tabac à rouler";"CAMEL ESSENTIAL NO.1  [42F857FE7DA1C720]";25/3/2020 13:58:00;"Camel Essential No.1";;"sans filtre";0.00;"30";"Pochette à rabat";"SKU";"14201830";22/12/2016 12:15:44;11/7/2018 00:00:00;;;1000.00;1000.00;;"1.9";"0";;;;
"FR";"Produit du tabac";"Tabac à rouler";"CAMEL ESSENTIAL NO.1 30G  [ECC5C392F56E27E0]";25/3/2020 13:58:00;"Camel Essential No.1 30g";;"sans filtre";0.00;"30";"Pochette à rabat";"SKU";"14474716";22/12/2016 12:15:44;14/8/2019 00:00:00;;;1000.00;1000.00;;"1.9";"0";;;;
"FR";"Produit du tabac";"Tabac à rouler";"CAMEL JAUNE  [080AAFE28C2302AF]";22/5/2020 11:07:00;"Camel Jaune";;"sans filtre";0.00;"45";"Boîte cylindrique en métal";"SKU";"14444779";19/2/2020 16:53:35;20/2/2020 00:00:00;;;1000.00;1000.00;;"1.95";;;;;
"FR";"Produit du tabac";"Tabac à rouler";"CAMEL JAUNE  [6333B7385F3DCFB3]";22/5/2020 11:07:00;"Camel Jaune";;"sans filtre";0.00;"90";"Boîte cylindrique en métal";"SKU";"14436964";19/2/2020 16:53:35;20/2/2020 00:00:00;;;1000.00;1000.00;;"1.95";;;;;
"FR";"Produit du tabac";"Tabac à rouler";"CAMEL JAUNE  [741507072ED32536]";28/4/2020 17:47:00;"Camel Jaune";;"sans filtre";0.00;"45";"Boîte cylindrique en métal";"SKU";"14000449";3/11/2016 13:57:25;13/12/2017 00:00:00;;;1000.00;1000.00;;"1.95";;;;;
"FR";"Produit du tabac";"Tabac à rouler";"CAMEL JAUNE  [928F9E7277B275C2]";28/4/2020 17:47:00;"Camel Jaune";;"sans filtre";0.00;"45";"Boîte cylindrique en métal";"SKU";"13965016";3/11/2016 13:57:25;14/3/2017 00:00:00;;;1000.00;1000.00;;"1.95";;;;;
"FR";"Produit du tabac";"Tabac à rouler";"CAMEL JAUNE  [98851A80EFE97004]";28/4/2020 17:47:00;"Camel Jaune";;"sans filtre";0.00;"90";"Boîte cylindrique en métal";"SKU";"14000458";3/11/2016 13:57:25;13/12/2017 00:00:00;;;1000.00;1000.00;;"1.95";;;;;
"FR";"Produit du tabac";"Tabac à rouler";"CAMEL JAUNE  [A152AB6F294B59CF]";28/4/2020 17:47:00;"Camel Jaune";;"sans filtre";0.00;"45";"Boîte cylindrique en métal";"SKU";"14183995";3/11/2016 13:57:25;24/5/2018 00:00:00;;;1000.00;1000.00;;"1.95";;;;;
"FR";"Produit du tabac";"Tabac à rouler";"CAMEL JAUNE  [A771158DB0B8511A]";28/4/2020 17:47:00;"Camel Jaune";;"sans filtre";0.00;"45";"Boîte cylindrique en métal";"SKU";"14183998";3/11/2016 13:57:25;27/11/2018 00:00:00;;;1000.00;1000.00;;"1.95";;;;;
"FR";"Produit du tabac";"Tabac à rouler";"CAMEL JAUNE  [CC42C2E757B9B96F]";28/4/2020 17:47:00;"Camel Jaune";;"sans filtre";0.00;"45";"Boîte cylindrique en métal";"SKU";"14000476";3/11/2016 13:57:25;13/12/2017 00:00:00;;;1000.00;1000.00;;"1.95";;;;;
"FR";"Produit du tabac";"Tabac à rouler";"CAMEL L SPECIAL TUBE  [5611B1FDBD492600]";14/9/2020 13:43:00;"Camel L Spécial Tube";;"sans filtre";0.00;"100";"Boîte en métal parallélépipédique";"SKU";"14621620";3/11/2016 13:56:15;24/4/2020 00:00:00;;;1000.00;1000.00;;"2.7";;;;;
"FR";"Produit du tabac";"Tabac à rouler";"CAMEL L SPECIAL TUBE  [EF739A3DBE346824]";14/9/2020 13:43:00;"Camel L Spécial Tube";;"sans filtre";0.00;"100";"Boîte cylindrique en métal";"SKU";"14246152";3/11/2016 13:56:15;4/8/2018 00:00:00;;;1000.00;1000.00;;"2.7";;;;;
"FR";"Produit du tabac";"Tabac à rouler";"CAMEL M SPECIAL TUBE  [4AF241082898658F]";14/9/2020 13:43:00;"Camel M Spécial Tube";;"sans filtre";0.00;"65";"Boîte cylindrique en métal";"SKU";"14246743";3/11/2016 13:56:15;4/8/2018 00:00:00;;;1000.00;1000.00;;"2.7";;;;;
"FR";"Produit du tabac";"Tabac à rouler";"CAMEL M SPECIAL TUBE  [DA1B4A899DD94209]";14/9/2020 13:43:00;"Camel M Spécial Tube";;"sans filtre";0.00;"65";"Boîte cylindrique en métal";"SKU";"14246506";3/11/2016 13:56:15;4/8/2018 00:00:00;;;1000.00;1000.00;;"2.7";;;;;
"FR";"Produit du tabac";"Tabac à rouler";"CAMEL M+ SPECIAL A TUBER  [0686CCB2B7DE6D34]";14/9/2020 13:43:00;"Camel M+ Spécial à Tuber";;"sans filtre";0.00;"40";"Boîte cylindrique en métal";"SKU";"14131561";3/11/2016 13:56:15;31/1/2018 00:00:00;;;1000.00;1000.00;;"2.7";;;;;
"FR";"Produit du tabac";"Tabac à rouler";"CAMEL MEGA SPECIAL TUBE  [BB0C84BA28891921]";13/8/2020 10:35:00;"Camel Méga Spécial Tube";;"sans filtre";0.00;"155";"Pot (cylindrique ou parallélépipédique)";"SKU";"14296426";14/12/2018 15:38:20;15/12/2018 00:00:00;;;1000.00;1000.00;;"2.05";;;;;
"FR";"Produit du tabac";"Tabac à rouler";"CAMEL MEGA SPECIAL TUBE  [C290E86043223ECD]";14/9/2020 09:00:00;"Camel Méga Spécial Tube";;"sans filtre";0.00;"155";"Pot (cylindrique ou parallélépipédique)";"SKU";"14296426";10/10/2018 16:12:17;11/10/2018 00:00:00;;;1000.00;1000.00;;"2.7";;;;;
"FR";"Produit du tabac";"Tabac à rouler";"CAMEL NO.1  [3B9602A3359D291A]";20/8/2020 11:23:00;"Camel No.1";;"sans filtre";0.00;"30";"Pochette à rabat";"SKU";"14201833";29/12/2016 14:01:01;11/7/2018 00:00:00;;;1000.00;1000.00;;"2";;;;;
"FR";"Produit du tabac";"Tabac à rouler";"CAMEL S A TUBER  [53F8BE3E7304E9B1]";14/9/2020 13:43:00;"Camel S A Tuber";;"sans filtre";0.00;"30";"Boîte cylindrique en métal";"SKU";"14184004";3/11/2016 13:56:15;31/5/2018 00:00:00;;;1000.00;1000.00;;"2.7";;;;;
"FR";"Produit du tabac";"Tabac à rouler";"CAMEL S A TUBER NO.1 30G  [79E4A5E080FFA11A]";14/9/2020 13:43:00;"Camel S A Tuber No.1 30g";;"sans filtre";0.00;"30";"Boîte cylindrique en métal";"SKU";"14201167";3/11/2016 13:56:15;13/6/2018 00:00:00;;;1000.00;1000.00;;"2.7";;;;;
"FR";"Produit du tabac";"Tabac à rouler";"CAMEL SPECIAL TUBE L  [D464700E3630F1C8]";14/9/2020 13:43:00;"Camel Spécial Tube L";;"sans filtre";0.00;"102";"Boîte cylindrique en métal";"SKU";"14000461";3/11/2016 13:56:15;17/2/2018 00:00:00;;;1000.00;1000.00;;"2.7";;;;;
"FR";"Produit du tabac";"Tabac à rouler";"CAMEL SPECIAL TUBE L  [EB68D0B63C834704]";14/9/2020 13:43:00;"Camel Spécial Tube L";;"sans filtre";0.00;"102";"Boîte cylindrique en métal";"SKU";"13965007";3/11/2016 13:56:15;14/3/2017 00:00:00;;;1000.00;1000.00;;"2.7";;;;;
"FR";"Produit du tabac";"Tabac à rouler";"CAMEL SPECIAL TUBE M  [144194AFD7A9B940]";14/9/2020 13:43:00;"Camel Spécial Tube M";;"sans filtre";0.00;"68";"Boîte cylindrique en métal";"SKU";"14002870";3/11/2016 13:56:15;17/2/2018 00:00:00;;;1000.00;1000.00;;"2.7";;;;;
"FR";"Produit du tabac";"Tabac à rouler";"CAMEL SPECIAL TUBE M  [29FF2CFB10F45951]";14/9/2020 13:43:00;"Camel Spécial Tube M";;"sans filtre";0.00;"68";"Boîte cylindrique en métal";"SKU";"14002858";3/11/2016 13:56:15;20/5/2017 00:00:00;;;1000.00;1000.00;;"2.7";;;;;
"FR";"Produit du tabac";"Tabac à rouler";"CAMEL SPECIAL TUBE S  [A1FDC7493FC53E42]";14/9/2020 13:43:00;"Camel Spécial Tube S";;"sans filtre";0.00;"30";"Boîte cylindrique en métal";"SKU";"14002855";3/11/2016 13:56:15;18/5/2017 00:00:00;;;1000.00;1000.00;;"2.7";;;;;
"FR";"Produit du tabac";"Tabac à rouler";"CAMEL SPECIAL TUBE X L  [550B34017DF99C8C]";14/9/2020 13:43:00;"Camel Spécial Tube X L";;"sans filtre";0.00;"127";"Boîte cylindrique en métal";"SKU";"13965025";3/11/2016 13:56:15;14/3/2017 00:00:00;;;1000.00;1000.00;;"2.7";;;;;
"FR";"Produit du tabac";"Tabac à rouler";"CAMEL SPECIAL TUBE X L  [703C860243A49BB1]";14/9/2020 13:43:00;"Camel Spécial Tube X L";;"sans filtre";0.00;"127";"Boîte cylindrique en métal";"SKU";"14000464";3/11/2016 13:56:15;17/2/2018 00:00:00;;;1000.00;1000.00;;"2.7";;;;;
"FR";"Produit du tabac";"Tabac à rouler";"CAMEL X L SPECIAL TUBE  [4D2778E5D9AEE34D]";14/9/2020 13:43:00;"Camel X L Spécial Tube";;"sans filtre";0.00;"120";"Boîte cylindrique en métal";"SKU";"14245609";3/11/2016 13:56:15;4/8/2018 00:00:00;;;1000.00;1000.00;;"2.7";;;;;
